EXP;LAB;Animal_id;Cage_id;Litter_id;Batch_id;Group_Exp;Group;Recommend_exclusion;Entries_OpenArms;Entries_ClosedArms;Entries_Total;Perc_Entries_OpenArms;Perc_Entries_ClosedArms;Ratio_Entries_OpenArms;Time_OpenArms;Time_ClosedArms;Time_CentralArea;Perc_Time_OpenArms_total;Ratio_Time_OpenArms_total;Perc_Time_OpenArms_arms;Perc_Time_OpenArms_mixed;Perc_Time_ClosedArms_total;Perc_Time_ClosedArms_arms;Perc_Time_CentralArea_total;HeadDipping_Unprotected;HeadDipping_TotalTime;StretchAttend_Protected;Stretching_Total;Rearing;Grooming;Peeping_out;End_arm_exploration_count;Weight_dif;Tries_OpenArms;Tries_ClosedArms;Tries_Total;Distance;FST_Mobility_time;FST_Immobility_time;TST_Mobility_time;TST_Immobility_time;OR_Training_Object1;OR_Training_Object2;OR_Training_DiscriminationRatio;OR_Test_Old;OR_Test_New;OR_Test_DiscriminationRatio
EPM25;LAB83;39;Cage#11;;C;Treated;Group2;No;3;6;;33,33333333;;;83;;;27,66666667;;;;;;;11;;13;;16;;;;;;;;;;;;;;;;;;
EPM25;LAB83;40;Cage#11;;C;Treated;Group2;No;2;4;;33,33333333;;;114;;;38;;;;;;;14;;11;;11;;;;;;;;;;;;;;;;;;
EPM25;LAB83;42;Cage#11;;C;Treated;Group2;No;2;2;;50;;;60;;;20;;;;;;;8;;10;;18;;;;;;;;;;;;;;;;;;
EPM25;LAB83;6;Cage#2;;A;Treated;Group2;No;4;5;;44,44444444;;;180;;;60;;;;;;;18;;6;;10;;;;;;;;;;;;;;;;;;
EPM25;LAB83;7;Cage#2;;A;Treated;Group2;No;2;3;;40;;;25;;;8,333333333;;;;;;;4;;8;;12;;;;;;;;;;;;;;;;;;
EPM25;LAB83;9;Cage#3;;A;Treated;Group2;No;1;5;;16,66666667;;;9;;;3;;;;;;;0;;14;;9;;;;;;;;;;;;;;;;;;
EPM25;LAB83;13;Cage#4;;A;Treated;Group2;No;2;4;;33,33333333;;;40;;;13,33333333;;;;;;;5;;12;;14;;;;;;;;;;;;;;;;;;
EPM25;LAB83;17;Cage#5;;A;Treated;Group2;No;0;1;;0;;;0;;;0;;;;;;;0;;14;;11;;;;;;;;;;;;;;;;;;
EPM25;LAB83;18;Cage#5;;A;Treated;Group2;No;2;3;;40;;;26;;;8,666666667;;;;;;;3;;5;;12;;;;;;;;;;;;;;;;;;
EPM25;LAB83;20;Cage#5;;A;Treated;Group2;No;2;5;;28,57142857;;;61;;;20,33333333;;;;;;;9;;12;;13;;;;;;;;;;;;;;;;;;
EPM25;LAB83;22;Cage#6;;B;Treated;Group2;No;2;7;;22,22222222;;;45;;;15;;;;;;;3;;7;;16;;;;;;;;;;;;;;;;;;
EPM25;LAB83;23;Cage#6;;B;Treated;Group2;No;1;10;;9,090909091;;;0;;;0;;;;;;;0;;12;;24;;;;;;;;;;;;;;;;;;
EPM25;LAB83;25;Cage#7;;B;Treated;Group2;No;1;4;;20;;;9;;;3;;;;;;;1;;18;;19;;;;;;;;;;;;;;;;;;
EPM25;LAB83;26;Cage#7;;B;Treated;Group2;No;4;7;;36,36363636;;;144;;;48;;;;;;;18;;13;;16;;;;;;;;;;;;;;;;;;
EPM25;LAB83;29;Cage#8;;B;Treated;Group2;No;0;5;;0;;;0;;;0;;;;;;;0;;11;;19;;;;;;;;;;;;;;;;;;
EPM25;LAB83;32;Cage#8;;B;Treated;Group2;No;4;6;;40;;;130;;;43,33333333;;;;;;;20;;11;;17;;;;;;;;;;;;;;;;;;
EPM25;LAB83;34;Cage#9;;C;Treated;Group2;No;6;6;;50;;;107;;;35,66666667;;;;;;;13;;9;;17;;;;;;;;;;;;;;;;;;
EPM27;LAB16;1;1;;A;Control;Group1;No;7;;;;;;101,5;;;;;;;;;;;;;;;;;;;;;;18,296;;;;;;;;;;
EPM27;LAB16;4;1;;A;Control;Group1;No;13;;;;;;162,6;;;;;;;;;;;;;;;;;;;;;;20,117;;;;;;;;;;
EPM27;LAB16;7;1;;A;Control;Group1;No;5;;;;;;88,7;;;;;;;;;;;;;;;;;;;;;;11,378;;;;;;;;;;
EPM27;LAB16;1;2;;A;Control;Group1;No;9;;;;;;142,1;;;;;;;;;;;;;;;;;;;;;;14,38;;;;;;;;;;
EPM27;LAB16;8;2;;A;Control;Group1;No;7;;;;;;136;;;;;;;;;;;;;;;;;;;;;;12,309;;;;;;;;;;
EPM27;LAB16;3;3;;A;Control;Group1;No;8;;;;;;109,7;;;;;;;;;;;;;;;;;;;;;;18,112;;;;;;;;;;
EPM27;LAB16;4;3;;A;Control;Group1;No;5;;;;;;176,1;;;;;;;;;;;;;;;;;;;;;;10,396;;;;;;;;;;
EPM27;LAB16;5;3;;A;Control;Group1;No;3;;;;;;51,7;;;;;;;;;;;;;;;;;;;;;;13,074;;;;;;;;;;
EPM27;LAB16;3;1;;A;Treated;Group2;No;4;;;;;;85,1;;;;;;;;;;;;;;;;;;;;;;10,896;;;;;;;;;;
EPM27;LAB16;5;1;;A;Treated;Group2;No;7;;;;;;91;;;;;;;;;;;;;;;;;;;;;;11,704;;;;;;;;;;
EPM27;LAB16;6;1;;A;Treated;Group2;No;8;;;;;;112,2;;;;;;;;;;;;;;;;;;;;;;16,435;;;;;;;;;;
EPM27;LAB16;3;2;;A;Treated;Group2;No;10;;;;;;118;;;;;;;;;;;;;;;;;;;;;;16,398;;;;;;;;;;
EPM27;LAB16;4;2;;A;Treated;Group2;No;10;;;;;;113,6;;;;;;;;;;;;;;;;;;;;;;17,138;;;;;;;;;;
EPM27;LAB16;5;2;;A;Treated;Group2;No;9;;;;;;101,7;;;;;;;;;;;;;;;;;;;;;;11,915;;;;;;;;;;
EPM27;LAB16;1;3;;A;Treated;Group2;No;10;;;;;;101,6;;;;;;;;;;;;;;;;;;;;;;20,202;;;;;;;;;;
EPM27;LAB16;2;3;;A;Treated;Group2;No;6;;;;;;93;;;;;;;;;;;;;;;;;;;;;;15,092;;;;;;;;;;
EPM27;LAB87;14;1;B;A;Control;Group1;No;12;;;;;;185,8;;;;;;;;;;;;;;;;;;;;;;26,56;;;;;;;;;;
EPM27;LAB87;22;1;C;A;Control;Group1;No;14;;;;;;225,6;;;;;;;;;;;;;;;;;;;;;;18,829;;;;;;;;;;
EPM27;LAB87;15;2;B;A;Control;Group1;No;10;;;;;;174,8;;;;;;;;;;;;;;;;;;;;;;24,289;;;;;;;;;;
EPM27;LAB87;18;2;C;A;Control;Group1;No;18;;;;;;187,5;;;;;;;;;;;;;;;;;;;;;;32,466;;;;;;;;;;
EPM27;LAB87;5;3;A;A;Control;Group1;No;13;;;;;;158,9;;;;;;;;;;;;;;;;;;;;;;28,383;;;;;;;;;;
EPM27;LAB87;9;3;B;A;Control;Group1;No;13;;;;;;208,5;;;;;;;;;;;;;;;;;;;;;;30,897;;;;;;;;;;
EPM27;LAB87;6;4;A;A;Control;Group1;No;12;;;;;;196,6;;;;;;;;;;;;;;;;;;;;;;25,89;;;;;;;;;;
EPM27;LAB87;17;4;C;A;Control;Group1;No;17;;;;;;165,7;;;;;;;;;;;;;;;;;;;;;;28,004;;;;;;;;;;
EPM27;LAB87;4;5;A;A;Control;Group1;No;15;;;;;;190,9;;;;;;;;;;;;;;;;;;;;;;32,429;;;;;;;;;;
EPM27;LAB87;11;5;B;A;Control;Group1;No;8;;;;;;226;;;;;;;;;;;;;;;;;;;;;;19,267;;;;;;;;;;
EPM27;LAB87;7;6;A;A;Control;Group1;No;12;;;;;;149;;;;;;;;;;;;;;;;;;;;;;15,851;;;;;;;;;;
EPM27;LAB87;20;6;C;A;Control;Group1;No;12;;;;;;122,2;;;;;;;;;;;;;;;;;;;;;;22,246;;;;;;;;;;
EPM27;LAB87;1;1;A;A;Treated;Group2;No;14;;;;;;155;;;;;;;;;;;;;;;;;;;;;;28,833;;;;;;;;;;
EPM27;LAB87;16;1;B;A;Treated;Group2;No;9;;;;;;158,5;;;;;;;;;;;;;;;;;;;;;;17,807;;;;;;;;;;
EPM27;LAB87;13;2;B;A;Treated;Group2;No;11;;;;;;198,4;;;;;;;;;;;;;;;;;;;;;;23,144;;;;;;;;;;
EPM27;LAB87;19;2;C;A;Treated;Group2;No;9;;;;;;151,3;;;;;;;;;;;;;;;;;;;;;;25,278;;;;;;;;;;
EPM27;LAB87;2;3;A;A;Treated;Group2;No;10;;;;;;189,7;;;;;;;;;;;;;;;;;;;;;;27,951;;;;;;;;;;
EPM27;LAB87;12;3;B;A;Treated;Group2;No;10;;;;;;240,4;;;;;;;;;;;;;;;;;;;;;;32,793;;;;;;;;;;
EPM27;LAB87;10;4;B;A;Treated;Group2;No;10;;;;;;218,4;;;;;;;;;;;;;;;;;;;;;;24,361;;;;;;;;;;
EPM27;LAB87;23;4;C;A;Treated;Group2;No;10;;;;;;206,1;;;;;;;;;;;;;;;;;;;;;;23,571;;;;;;;;;;
EPM27;LAB87;3;5;A;A;Treated;Group2;No;15;;;;;;158,3;;;;;;;;;;;;;;;;;;;;;;29,099;;;;;;;;;;
EPM27;LAB87;21;5;C;A;Treated;Group2;No;10;;;;;;177,5;;;;;;;;;;;;;;;;;;;;;;21,752;;;;;;;;;;
EPM27;LAB87;8;6;A;A;Treated;Group2;No;15;;;;;;201,1;;;;;;;;;;;;;;;;;;;;;;35,867;;;;;;;;;;
EPM28;LAB7;1;AA;;C;Control;Group1;No;3;12;;;;;27,50;175,1;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB7;2;AA;;C;Control;Group1;No;8;10;;;;;84,3;103,2;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;
EPM28;LAB7;1;B;;A;Control;Group1;No;2;13;;;;;7,50;237,9;;;;;;;;;;;;;;;;;-18;;;;;;;;;;;;;;
EPM28;LAB7;2;B;;A;Control;Group1;No;3;8;;;;;29,90;136,7;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;
EPM28;LAB7;1;C;;A;Control;Group1;No;2;11;;;;;28;171,3;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB7;2;C;;A;Control;Group1;No;7;12;;;;;46,5;163,1;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB7;1;CC;;C;Control;Group1;No;5;14;;;;;25,70;163;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;
EPM28;LAB7;2;CC;;C;Control;Group1;No;4;12;;;;;39,3;159,4;;;;;;;;;;;;;;;;;-11;;;;;;;;;;;;;;
EPM28;LAB7;1;E;;A;Control;Group1;No;3;14;;;;;19,20;158,8;;;;;;;;;;;;;;;;;-17;;;;;;;;;;;;;;
EPM28;LAB7;2;E;;A;Control;Group1;No;0;11;;;;;0;199,4;;;;;;;;;;;;;;;;;-14;;;;;;;;;;;;;;
EPM28;LAB7;1;F;;A;Control;Group1;No;2;10;;;;;9,20;168,9;;;;;;;;;;;;;;;;;-12;;;;;;;;;;;;;;
EPM28;LAB7;2;F;;A;Control;Group1;No;6;11;;;;;49,8;156;;;;;;;;;;;;;;;;;-12;;;;;;;;;;;;;;
EPM28;LAB7;1;H;;A;Control;Group1;No;6;11;;;;;57,6;169,9;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB7;2;H;;A;Control;Group1;No;5;10;;;;;33,7;145,8;;;;;;;;;;;;;;;;;-16;;;;;;;;;;;;;;
EPM28;LAB7;1;K;;B;Control;Group1;No;3;9;;;;;23,30;133,2;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;
EPM28;LAB7;2;K;;B;Control;Group1;No;13;12;;;;;116,5;121,9;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB7;1;M;;B;Control;Group1;No;3;12;;;;;10,60;195,2;;;;;;;;;;;;;;;;;-25;;;;;;;;;;;;;;
EPM28;LAB7;2;M;;B;Control;Group1;No;10;9;;;;;104,1;113,1;;;;;;;;;;;;;;;;;-18;;;;;;;;;;;;;;
EPM28;LAB7;1;O;;B;Control;Group1;No;1;12;;;;;17,40;189,7;;;;;;;;;;;;;;;;;-20;;;;;;;;;;;;;;
EPM28;LAB7;2;O;;B;Control;Group1;No;5;13;;;;;34,6;183,4;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
EPM28;LAB7;1;Q;;B;Control;Group1;No;1;11;;;;;6,40;195,4;;;;;;;;;;;;;;;;;-22;;;;;;;;;;;;;;
EPM28;LAB7;2;Q;;B;Control;Group1;No;5;12;;;;;67,7;139,8;;;;;;;;;;;;;;;;;-13;;;;;;;;;;;;;;
EPM28;LAB7;1;T;;B;Control;Group1;No;0;8;;;;;0;266,3;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB7;2;T;;B;Control;Group1;No;5;11;;;;;31,6;189,1;;;;;;;;;;;;;;;;;-24;;;;;;;;;;;;;;
EPM28;LAB7;1;V;;C;Control;Group1;No;7;10;;;;;97,1;92,1;;;;;;;;;;;;;;;;;-14;;;;;;;;;;;;;;
EPM28;LAB7;2;V;;C;Control;Group1;No;8;8;;;;;85;90,1;;;;;;;;;;;;;;;;;-2;;;;;;;;;;;;;;
EPM28;LAB7;1;W;;C;Control;Group1;No;0;8;;;;;0;171,1;;;;;;;;;;;;;;;;;-15;;;;;;;;;;;;;;
EPM28;LAB7;2;W;;C;Control;Group1;No;6;8;;;;;79,6;117;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB7;1;Y;;C;Control;Group1;No;3;10;;;;;32,3;147,5;;;;;;;;;;;;;;;;;-22;;;;;;;;;;;;;;
EPM28;LAB7;2;Y;;C;Control;Group1;No;2;10;;;;;9,50;149,7;;;;;;;;;;;;;;;;;-26;;;;;;;;;;;;;;
EPM28;LAB7;1;A;;A;Treated;Group2;No;6;8;;;;;77,8;96,3;;;;;;;;;;;;;;;;;-18;;;;;;;;;;;;;;
EPM28;LAB7;2;A;;A;Treated;Group2;No;1;4;;;;;2;269,7;;;;;;;;;;;;;;;;;-10;;;;;;;;;;;;;;
EPM28;LAB7;1;BB;;C;Treated;Group2;No;0;7;;;;;0;218;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;
EPM28;LAB7;2;BB;;C;Treated;Group2;No;2;15;;;;;25,10;159,2;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
EPM28;LAB7;1;D;;A;Treated;Group2;No;4;10;;;;;30,40;196,5;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB7;2;D;;A;Treated;Group2;No;3;12;;;;;14,90;174,8;;;;;;;;;;;;;;;;;-17;;;;;;;;;;;;;;
EPM28;LAB7;1;DD;;C;Treated;Group2;No;1;11;;;;;7,60;191,1;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB7;2;DD;;C;Treated;Group2;No;8;11;;;;;98,3;127,3;;;;;;;;;;;;;;;;;-2;;;;;;;;;;;;;;
EPM28;LAB7;1;G;;A;Treated;Group2;No;0;8;;;;;0;200,6;;;;;;;;;;;;;;;;;-13;;;;;;;;;;;;;;
EPM28;LAB7;2;G;;A;Treated;Group2;No;4;8;;;;;34;153,3;;;;;;;;;;;;;;;;;-11;;;;;;;;;;;;;;
EPM28;LAB7;1;I;;A;Treated;Group2;No;3;8;;;;;23;89,6;;;;;;;;;;;;;;;;;-12;;;;;;;;;;;;;;
EPM28;LAB7;2;I;;A;Treated;Group2;No;6;11;;;;;31,6;168,4;;;;;;;;;;;;;;;;;-24;;;;;;;;;;;;;;
EPM28;LAB7;1;J;;A;Treated;Group2;No;2;7;;;;;26,50;220,2;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB7;2;J;;A;Treated;Group2;No;1;6;;;;;3,40;244,5;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB7;1;L;;B;Treated;Group2;No;2;13;;;;;16,90;189,6;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB7;2;L;;B;Treated;Group2;No;3;13;;;;;23,80;193,5;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;
EPM28;LAB7;1;N;;B;Treated;Group2;No;3;8;;;;;57,4;126,4;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;
EPM28;LAB7;2;N;;B;Treated;Group2;No;6;14;;;;;51,2;184;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB7;1;P;;B;Treated;Group2;No;0;8;;;;;0;171,5;;;;;;;;;;;;;;;;;-16;;;;;;;;;;;;;;
EPM28;LAB7;2;P;;B;Treated;Group2;No;4;13;;;;;14,70;171,5;;;;;;;;;;;;;;;;;-13;;;;;;;;;;;;;;
EPM28;LAB7;1;R;;B;Treated;Group2;No;0;9;;;;;0;257,7;;;;;;;;;;;;;;;;;-27;;;;;;;;;;;;;;
EPM28;LAB7;2;R;;B;Treated;Group2;No;5;9;;;;;56,8;131;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB7;1;S;;B;Treated;Group2;No;1;10;;;;;20;186;;;;;;;;;;;;;;;;;-26;;;;;;;;;;;;;;
EPM28;LAB7;2;S;;B;Treated;Group2;No;2;13;;;;;5,60;193,5;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB7;1;U;;C;Treated;Group2;No;5;7;;;;;43,3;168;;;;;;;;;;;;;;;;;-26;;;;;;;;;;;;;;
EPM28;LAB7;2;U;;C;Treated;Group2;No;10;9;;;;;120,2;78;;;;;;;;;;;;;;;;;-24;;;;;;;;;;;;;;
EPM28;LAB7;1;X;;C;Treated;Group2;No;3;14;;;;;30;151,5;;;;;;;;;;;;;;;;;-9;;;;;;;;;;;;;;
EPM28;LAB7;2;X;;C;Treated;Group2;No;7;9;;;;;75,2;95,8;;;;;;;;;;;;;;;;;-29;;;;;;;;;;;;;;
EPM28;LAB7;1;Z;;C;Treated;Group2;No;8;13;;;;;71,6;141,2;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;
EPM28;LAB7;2;Z;;C;Treated;Group2;No;6;10;;;;;81,1;123;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;
EPM28;LAB82;3;1;;A;Control;Group1;No;8;9;;;;;113,498865;101,165655;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;4;1;;A;Control;Group1;No;12;19;;;;;89,299107;108,865578;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB82;7;2;;A;Control;Group1;No;15;11;;;;;149,265174;60,032733;;;;;;;;;;;;;;;;;-11;;;;;;;;;;;;;;
EPM28;LAB82;8;2;;A;Control;Group1;No;31;11;;;;;145,898541;65,366013;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;
EPM28;LAB82;11;3;;A;Control;Group1;No;12;10;;;;;127,032063;58,966077;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB82;12;3;;A;Control;Group1;No;14;12;;;;;134,698653;79,265874;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;15;4;;A;Control;Group1;No;14;12;;;;;152,065146;62,966037;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;
EPM28;LAB82;16;4;;A;Control;Group1;No;21;9;;;;;155,065116;72,632607;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB82;18;5;;A;Control;Group1;No;20;16;;;;;113,932194;102,765639;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
EPM28;LAB82;19;5;;A;Control;Group1;No;19;9;;;;;180,231531;53,632797;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB82;23;6;;B;Control;Group1;No;15;17;;;;;105,465612;10,533228;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;
EPM28;LAB82;24;6;;B;Control;Group1;No;9;12;;;;;114,465522;81,265854;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;
EPM28;LAB82;25;7;;B;Control;Group1;No;11;13;;;;;111,498885;86,632467;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;26;7;;B;Control;Group1;No;13;14;;;;;126,565401;89,399106;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB82;30;8;;B;Control;Group1;No;16;13;;;;;117,598824;85,165815;;;;;;;;;;;;;;;;;-3;;;;;;;;;;;;;;
EPM28;LAB82;31;8;;B;Control;Group1;No;15;11;;;;;151,298487;71,099289;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;34;9;;B;Control;Group1;No;24;11;;;;;123,732096;69,465972;;;;;;;;;;;;;;;;;-18;;;;;;;;;;;;;;
EPM28;LAB82;36;9;;B;Control;Group1;No;12;11;;;;;131,598684;83,132502;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;
EPM28;LAB82;37;10;;B;Control;Group1;No;11;13;;;;;16,466502;73,932594;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;40;10;;B;Control;Group1;No;11;10;;;;;117,498825;80,632527;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB82;41;11;;B;Control;Group1;No;10;14;;;;;115,932174;83,732496;;;;;;;;;;;;;;;;;-13;;;;;;;;;;;;;;
EPM28;LAB82;42;11;;B;Control;Group1;No;18;9;;;;;155,265114;73,399266;;;;;;;;;;;;;;;;;-9;;;;;;;;;;;;;;
EPM28;LAB82;45;12;;C;Control;Group1;No;28;13;;;;;98,832345;79,965867;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB82;47;12;;C;Control;Group1;No;11;11;;;;;119,465472;90,632427;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;
EPM28;LAB82;49;13;;C;Control;Group1;No;13;7;;;;;152,631807;65,732676;;;;;;;;;;;;;;;;;-10;;;;;;;;;;;;;;
EPM28;LAB82;51;13;;C;Control;Group1;No;19;13;;;;;123,832095;92,032413;;;;;;;;;;;;;;;;;-9;;;;;;;;;;;;;;
EPM28;LAB82;53;14;;C;Control;Group1;No;11;14;;;;;139,698603;74,365923;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB82;54;14;;C;Control;Group1;No;24;14;;;;;142,531908;6,633267;;;;;;;;;;;;;;;;;-10;;;;;;;;;;;;;;
EPM28;LAB82;59;15;;C;Control;Group1;No;8;9;;;;;112,732206;78,399216;;;;;;;;;;;;;;;;;-9;;;;;;;;;;;;;;
EPM28;LAB82;60;15;;C;Control;Group1;No;19;12;;;;;117,598824;101,298987;;;;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;
EPM28;LAB82;1;1;;A;Treated;Group2;No;6;13;;;;;75,799242;107,198928;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;
EPM28;LAB82;2;1;;A;Treated;Group2;No;8;8;;;;;108,065586;85,399146;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;5;2;;A;Treated;Group2;No;21;10;;;;;164,431689;61,799382;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB82;6;2;;A;Treated;Group2;No;13;9;;;;;144,165225;77,199228;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;
EPM28;LAB82;9;3;;A;Treated;Group2;No;10;7;;;;;132,832005;67,765989;;;;;;;;;;;;;;;;;-13;;;;;;;;;;;;;;
EPM28;LAB82;10;3;;A;Treated;Group2;No;13;7;;;;;159,231741;54,166125;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB82;13;4;;A;Treated;Group2;No;23;13;;;;;150,465162;5,966607;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
EPM28;LAB82;14;4;;A;Treated;Group2;No;20;10;;;;;167,864988;53,799462;;;;;;;;;;;;;;;;;-3;;;;;;;;;;;;;;
EPM28;LAB82;17;5;;A;Treated;Group2;No;18;10;;;;;122,532108;87,499125;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;
EPM28;LAB82;20;5;;A;Treated;Group2;No;12;9;;;;;14,766519;57,566091;;;;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;
EPM28;LAB82;21;6;;B;Treated;Group2;No;10;14;;;;;80,565861;115,798842;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;
EPM28;LAB82;22;6;;B;Treated;Group2;No;13;10;;;;;139,265274;75,865908;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;27;7;;B;Treated;Group2;No;12;11;;;;;134,431989;64,866018;;;;;;;;;;;;;;;;;-2;;;;;;;;;;;;;;
EPM28;LAB82;28;7;;B;Treated;Group2;No;14;13;;;;;146,298537;68,565981;;;;;;;;;;;;;;;;;-2;;;;;;;;;;;;;;
EPM28;LAB82;29;8;;B;Treated;Group2;No;16;10;;;;;153,098469;67,365993;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;32;8;;B;Treated;Group2;No;9;11;;;;;141,265254;60,766059;;;;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;
EPM28;LAB82;33;9;;B;Treated;Group2;No;11;10;;;;;123,165435;78,465882;;;;;;;;;;;;;;;;;-17;;;;;;;;;;;;;;
EPM28;LAB82;35;9;;B;Treated;Group2;No;13;10;;;;;154,165125;0,733326;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;
EPM28;LAB82;38;10;;B;Treated;Group2;No;15;8;;;;;108,565581;87,265794;;;;;;;;;;;;;;;;;-4;;;;;;;;;;;;;;
EPM28;LAB82;39;10;;B;Treated;Group2;No;18;15;;;;;10,899891;76,132572;;;;;;;;;;;;;;;;;-8;;;;;;;;;;;;;;
EPM28;LAB82;43;11;;B;Treated;Group2;No;10;10;;;;;111,698883;87,065796;;;;;;;;;;;;;;;;;-10;;;;;;;;;;;;;;
EPM28;LAB82;44;11;;B;Treated;Group2;No;18;13;;;;;12,866538;56,866098;;;;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;
EPM28;LAB82;46;12;;C;Treated;Group2;No;18;15;;;;;8,799912;106,932264;;;;;;;;;;;;;;;;;-7;;;;;;;;;;;;;;
EPM28;LAB82;48;12;;C;Treated;Group2;No;17;12;;;;;118,498815;82,032513;;;;;;;;;;;;;;;;;-5;;;;;;;;;;;;;;
EPM28;LAB82;50;13;;C;Treated;Group2;No;12;9;;;;;155,465112;46,266204;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
EPM28;LAB82;52;13;;C;Treated;Group2;No;7;7;;;;;97,965687;60,766059;;;;;;;;;;;;;;;;;-3;;;;;;;;;;;;;;
EPM28;LAB82;55;14;;C;Treated;Group2;No;16;9;;;;;125,565411;67,932654;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;
EPM28;LAB82;56;14;;C;Treated;Group2;No;13;12;;;;;128,198718;83,499165;;;;;;;;;;;;;;;;;-3;;;;;;;;;;;;;;
EPM28;LAB82;57;15;;C;Treated;Group2;No;8;12;;;;;92,065746;104,598954;;;;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;
EPM28;LAB82;58;15;;C;Treated;Group2;No;13;11;;;;;114,498855;101,032323;;;;;;;;;;;;;;;;;-6;;;;;;;;;;;;;;
EPM28;LAB85;1;Cx16;;B;Control;Group1;No;2;3;;;;;58;130;;;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;
EPM28;LAB85;2;Cx16;;B;Control;Group1;No;6;6;;;;;87;108;;;;;;;;;;;;;;;;;-37;;;;;;;;;;;;;;
